text,font_size,bold,italic,x0,y0,x1,y1,page
𝑋,8.966400146484375,0,0,545.435302734375,700.2993774414062,553.64697265625,709.4810180664062,2
),8.966400146484375,0,0,554.76806640625,699.8331298828125,557.75390625,715.811279296875,2
2025-07-21 01:01. Page 3 of 1–9.,6.973800182342529,0,0,53.798065185546875,711.4574584960938,143.9414520263672,721.09521484375,2
Unpublished working draft.,35.9991455078125,0,0,128.95187377929688,215.0328369140625,451.520751953125,537.6016845703125,3
Not for distribution.,35.9991455078125,0,0,198.72470092773438,284.80560302734375,442.840576171875,528.9214477539062,3
"ACM MM, 2025, October 27-31, 2025, Dublin, Ireland",6.973800182342529,0,0,53.582000732421875,61.119380950927734,205.0738983154297,69.2159652709961,3
Trovato et al.,6.973800182342529,0,0,520.6199951171875,61.119380950927734,558.2017822265625,69.2159652709961,3
Clinical Data,8.26471996307373,0,0,291.8760070800781,128.25698852539062,335.8526306152344,139.28211975097656,3
SwinUnetr,5.893692970275879,1,0,112.21998596191406,148.1603546142578,139.4134979248047,156.3231201171875,3
Text-Embed,5.758205890655518,1,0,196.4365692138672,176.0089569091797,227.1356201171875,183.98406982421875,3
“Summary”,8.26471996307373,1,0,339.036865234375,172.47662353515625,382.1786804199219,181.62916564941406,3
Summary,7.451796054840088,1,0,196.0696258544922,117.87815856933594,227.2852020263672,128.1988983154297,3
×,3.929128885269165,1,0,148.67733764648438,146.58042907714844,151.4054718017578,150.674560546875,3
8,3.929128885269165,1,0,151.38706970214844,146.81640625,153.3784942626953,150.74554443359375,3
Classifier,6.774360179901123,1,0,302.918212890625,253.43470764160156,330.44921875,262.81719970703125,3
: Visual feature,5.758205890655518,0,0,454.1614990234375,105.97797393798828,489.90252685546875,113.659423828125,3
: Textual feature,5.758205890655518,0,0,454.1614990234375,116.9016342163086,492.40728759765625,124.58308410644531,3
:,5.893692970275879,0,0,453.90179443359375,137.32479858398438,457.0010681152344,145.18698120117188,3
Multi-modal feature,5.758205890655518,0,0,457.01800537109375,137.46746826171875,503.81182861328125,145.14891052246094,3
Visual,5.758205890655518,1,0,115.97410583496094,195.51910400390625,131.65370178222656,203.4942169189453,3
Encoder,5.758205890655518,1,0,113.39984893798828,202.44589233398438,134.227294921875,210.42100524902344,3
Image-Embed,5.758205890655518,1,0,106.40532684326172,176.40411376953125,141.23672485351562,184.3792266845703,3
CF,5.893692970275879,1,0,162.76800537109375,221.63394165039062,170.6368865966797,229.7967071533203,3
Textual,5.758205890655518,1,0,202.753662109375,195.18038940429688,221.67514038085938,203.15550231933594,3
Encoder,5.758205890655518,1,0,201.8052520751953,202.09022521972656,222.63267517089844,210.06533813476562,3
:,5.893692970275879,0,0,454.240478515625,126.90357971191406,457.3397521972656,134.76576232910156,3
Mediator,5.758205890655518,0,0,457.356689453125,127.0462417602539,478.60443115234375,134.72769165039062,3
Multi-modal,5.771754741668701,1,0,151.90078735351562,272.2753601074219,182.90243530273438,280.2692565917969,3
Encoder,5.758205890655518,1,0,156.9815673828125,279.210693359375,177.8090057373047,287.1858215332031,3
Front-door,5.758205890655518,1,0,205.4351806640625,304.3706359863281,234.43045043945312,312.34576416015625,3
Adjustment,5.758205890655518,1,0,204.7577362060547,311.2804870605469,233.70423889160156,319.255615234375,3
CN,4.945282936096191,1,0,385.17022705078125,286.6222839355469,391.0696716308594,291.56756591796875,3
MCI,5.080770015716553,1,0,383.9791259765625,306.2329406738281,392.50262451171875,311.313720703125,3
AD,4.945282936096191,1,0,385.18719482421875,326.42730712890625,391.28521728515625,331.3725891113281,3
CN,5.758205890655518,1,0,423.4058837890625,153.06080627441406,431.69561767578125,161.03591918945312,3
: Cognitively Normal,5.758205890655518,0,0,453.96954345703125,153.0089874267578,503.50714111328125,160.6904296875,3
MCI,5.758205890655518,1,0,423.4058837890625,163.50460815429688,435.1986083984375,171.47972106933594,3
: Mild Cognitive Impairment,5.758205890655518,0,0,454.511474609375,163.45278930664062,521.6807250976562,171.1342315673828,3
AD,5.758205890655518,1,0,423.4058837890625,173.93711853027344,431.69561767578125,181.9122314453125,3
: Alzheimer’s Disease,5.758205890655518,0,0,453.96954345703125,174.81747436523438,504.9573669433594,181.19422912597656,3
: Concatenate,5.758205890655518,0,0,454.511474609375,184.3178253173828,486.26214599609375,191.999267578125,3
Encoder,6.774360179901123,1,0,423.85186767578125,255.19602966308594,448.3140869140625,264.5785217285156,3
feature,5.893692970275879,0,0,462.93988037109375,331.16522216796875,479.3597106933594,339.02740478515625,3
×,5.893692970275879,1,0,492.882568359375,275.00030517578125,496.9747619628906,281.1414794921875,3
N,5.893692970275879,1,0,496.94720458984375,273.62152099609375,501.20245361328125,281.7842712402344,3
MHA,5.758205890655518,1,0,465.3109130859375,305.616455078125,477.4662780761719,311.3746643066406,3
FFN,5.758205890655518,1,0,466.8690185546875,283.24639892578125,475.9458923339844,289.0046081542969,3
LLM,6.774360179901123,1,0,382.05401611328125,110.72714233398438,397.5266418457031,120.10963439941406,3
into the model. SwinUNETR [,8.889859199523926,0,0,53.79800033569336,375.4750671386719,172.55746459960938,387.5079650878906,3
7,8.966400146484375,0,0,172.56100463867188,375.4750671386719,177.16973876953125,387.5079650878906,3
classifier to generate final predictions.,8.966400146484375,0,0,53.79800033569336,408.3520812988281,208.62979125976562,420.3849792480469,3
path S,8.907927513122559,0,0,53.79800033569336,534.1817626953125,76.53323364257812,546.5733642578125,3
→,8.966400146484375,0,0,76.53323364257812,536.755126953125,87.95559692382812,552.7332763671875,3
V,8.907927513122559,0,0,87.95559692382812,534.1817626953125,95.9690933227539,546.5733642578125,3
→,8.966400146484375,0,0,95.9690933227539,536.755126953125,107.39459228515625,552.7332763671875,3
F,8.907927513122559,0,0,107.39459228515625,534.1817626953125,113.93116760253906,546.5733642578125,3
→,8.966400146484375,0,0,113.93116760253906,536.755126953125,125.35659790039062,552.7332763671875,3
M and S,8.907927513122559,0,0,125.35659790039062,534.1817626953125,157.1240692138672,546.5733642578125,3
→,8.966400146484375,0,0,157.1240692138672,536.755126953125,168.55059814453125,552.7332763671875,3
T,8.907927513122559,0,0,168.55059814453125,534.1817626953125,176.07835388183594,546.5733642578125,3
→,8.966400146484375,0,0,176.07835388183594,536.755126953125,187.50360107421875,552.7332763671875,3
F,8.907927513122559,0,0,187.50360107421875,534.1817626953125,194.04017639160156,546.5733642578125,3
→,8.966400146484375,0,0,194.04017639160156,536.755126953125,205.46559143066406,552.7332763671875,3
"M, thereby isolating the",8.907927513122559,0,0,205.46559143066406,534.1817626953125,294.04901123046875,546.5733642578125,3
outcomes.,8.966400146484375,0,0,53.79800033569336,556.0988159179688,90.82923126220703,568.4904174804688,3
multi-modal features.,8.966400146484375,0,0,53.79800033569336,599.9347534179688,132.43333435058594,612.3263549804688,3
3.3,10.909099578857422,0,0,53.79800033569336,621.22216796875,67.67437744140625,635.8621826171875,3
Cross-modal Causal Fusion Module,10.909099578857422,0,0,78.58348083496094,621.22216796875,253.68545532226562,635.8621826171875,3
3.3.1,9.055620193481445,0,0,53.79800033569336,688.3551025390625,70.00422668457031,698.6036987304688,3
Cross-modal Attention Computation.,9.055620193481445,0,0,78.96704864501953,688.3551025390625,214.27806091308594,698.6036987304688,3
Visual features (Tex-,9.055620193481445,0,0,214.27806091308594,686.3017578125,295.563720703125,698.693359375,3
nism respectively for generating features,8.975361824035645,0,0,317.9549865722656,446.5097961425781,468.4155578613281,458.9013366699219,3
𝑓,8.966400146484375,0,0,468.4155578613281,449.5494079589844,473.93145751953125,458.7309875488281,3
𝑉𝑇𝑇,7.27269983291626,0,0,473.4580078125,452.4926452636719,487.6106872558594,459.93988037109375,3
and,8.975361824035645,0,0,487.6106872558594,446.5097961425781,504.9634094238281,460.5133361816406,3
𝑓,8.966400146484375,0,0,504.9634094238281,449.5494079589844,510.4764709472656,458.7309875488281,3
𝑇𝑉𝑉,7.27269983291626,0,0,509.8940124511719,452.4926452636719,524.6939086914062,459.93988037109375,3
through,8.975361824035645,0,0,524.6939086914062,446.5097961425781,558.2013549804688,460.5133361816406,3
Multi-Head Attention.,9.055620193481445,0,0,317.9549865722656,457.46881103515625,402.2510986328125,469.8603515625,3
𝑓,8.966400146484375,0,0,402.7030029296875,460.5084228515625,405.5184631347656,469.69000244140625,3
𝑉𝑇𝑇,7.27269983291626,0,0,405.0459899902344,463.45166015625,419.19866943359375,470.8988952636719,3
and,9.055620193481445,0,0,419.19866943359375,457.46881103515625,437.7403259277344,471.47235107421875,3
𝑓,8.966400146484375,0,0,437.7403259277344,460.5084228515625,444.199462890625,469.69000244140625,3
𝑇𝑉𝑉,7.27269983291626,0,0,443.6180114746094,463.45166015625,458.41796875,470.8988952636719,3
are then concatenated to,9.055620193481445,0,0,458.41796875,457.46881103515625,558.2001342773438,471.47235107421875,3
calculate cross-modal features,8.966400146484375,0,0,317.9549865722656,468.4278259277344,428.2059631347656,480.8193664550781,3
𝑓,8.966400146484375,0,0,428.2059631347656,471.4674377441406,433.71044921875,480.6490173339844,3
𝑐𝑚,7.27269983291626,0,0,433.3840026855469,474.1436767578125,442.8675842285156,481.5909118652344,3
:,8.966400146484375,0,0,443.63800048828125,468.4278259277344,445.7540588378906,480.8193664550781,3
𝑓,8.966400146484375,0,0,384.0150146484375,491.86944580078125,386.8304748535156,501.051025390625,3
𝑉𝑇𝑇,7.27269983291626,0,0,386.3580017089844,494.8116760253906,400.51068115234375,502.2589111328125,3
=,8.966400146484375,0,0,400.51068115234375,491.1072998046875,409.89111328125,502.70684814453125,3
𝛼,8.966400146484375,0,0,409.89111328125,491.86944580078125,416.8384704589844,501.051025390625,3
·,8.966400146484375,0,0,416.8384704589844,491.4031677246094,421.9286193847656,507.3813171386719,3
𝑀𝐻𝐴,8.966400146484375,0,0,421.9286193847656,491.86944580078125,444.4002990722656,501.051025390625,3
(,8.966400146484375,0,0,444.9830322265625,491.4031677246094,447.9688415527344,507.3813171386719,3
𝑄,8.966400146484375,0,0,447.9690246582031,491.86944580078125,453.9585876464844,501.051025390625,3
𝑉,7.27269983291626,0,0,453.9790344238281,494.8116760253906,458.61175537109375,502.2589111328125,3
", 𝐾",8.966400146484375,0,0,458.61175537109375,491.86944580078125,469.12493896484375,502.6620178222656,3
𝑇,7.27269983291626,0,0,468.58502197265625,494.8116760253906,472.78863525390625,502.2589111328125,3
",𝑉",8.966400146484375,0,0,474.10101318359375,491.86944580078125,482.4307861328125,501.051025390625,3
𝑇,7.27269983291626,0,0,481.5770263671875,494.8116760253906,485.7806396484375,502.2589111328125,3
),8.966400146484375,0,0,485.7806396484375,491.4031677246094,490.3488464355469,508.9923095703125,3
",",8.966400146484375,0,0,490.5280456542969,491.86944580078125,492.5006408691406,501.051025390625,3
(3),8.966400146484375,0,0,549.22607421875,489.8548278808594,558.7394409179688,502.2463684082031,3
𝑓,8.966400146484375,0,0,383.48907470703125,530.8873901367188,386.3045349121094,540.0690307617188,3
𝑇𝑉𝑉,7.27269983291626,0,0,385.72308349609375,533.8296508789062,400.5230407714844,541.2769165039062,3
=,8.966400146484375,0,0,400.5230407714844,530.125244140625,410.0121765136719,541.724853515625,3
𝛽,8.966400146484375,0,0,410.0121765136719,530.8873901367188,416.82421875,540.0690307617188,3
·,8.966400146484375,0,0,416.82421875,530.421142578125,421.80767822265625,546.3992919921875,3
𝑀𝐻𝐴,8.966400146484375,0,0,421.80767822265625,530.8873901367188,444.27935791015625,540.0690307617188,3
(,8.966400146484375,0,0,444.8620910644531,530.421142578125,447.847900390625,546.3992919921875,3
𝑄,8.966400146484375,0,0,447.84808349609375,530.8873901367188,453.837646484375,540.0690307617188,3
𝑇,7.27269983291626,0,0,453.7480773925781,533.8296508789062,457.9516906738281,541.2769165039062,3
", 𝐾",8.966400146484375,0,0,459.26507568359375,530.8873901367188,468.35699462890625,540.0690307617188,3
𝑉,7.27269983291626,0,0,467.92608642578125,533.8296508789062,472.5588073730469,541.2769165039062,3
",𝑉",8.966400146484375,0,0,472.5588073730469,530.8873901367188,482.31085205078125,541.6800537109375,3
𝑉,7.27269983291626,0,0,481.5660705566406,533.8296508789062,486.19879150390625,541.2769165039062,3
),8.966400146484375,0,0,486.19879150390625,530.421142578125,490.8748779296875,548.0103149414062,3
",",8.966400146484375,0,0,491.0540771484375,530.8873901367188,493.02667236328125,540.0690307617188,3
(4),8.966400146484375,0,0,549.22607421875,528.872802734375,558.7394409179688,541.264404296875,3
and,8.966400146484375,0,0,327.9180908203125,548.3817749023438,341.41253662109375,560.7733764648438,3
𝑓,8.966400146484375,0,0,401.6900939941406,567.9764404296875,404.50555419921875,577.1580810546875,3
𝑐𝑚,7.27269983291626,0,0,404.1791076660156,570.6516723632812,413.6626892089844,578.0989379882812,3
=,8.966400146484375,0,0,413.6626892089844,567.2142944335938,422.2322082519531,578.546875,3
𝑓,8.966400146484375,0,0,422.2322082519531,567.9764404296875,427.986572265625,577.1580810546875,3
𝑉𝑇𝑇,7.27269983291626,0,0,427.51409912109375,570.9186401367188,441.6667785644531,578.3659057617188,3
⊕,8.966400146484375,0,0,441.6667785644531,567.5101928710938,451.2127380371094,585.0993041992188,3
𝑓,8.966400146484375,0,0,451.2127380371094,567.9764404296875,456.737548828125,577.1580810546875,3
𝑇𝑉𝑉,7.27269983291626,0,0,456.1560974121094,570.9186401367188,470.9560546875,578.3659057617188,3
.,8.966400146484375,0,0,470.9560546875,567.9764404296875,474.7626953125,578.76904296875,3
(5),8.966400146484375,0,0,549.2271118164062,565.9727783203125,558.740478515625,578.3643798828125,3
"Here,",9.055620193481445,0,0,327.9179992675781,585.4817504882812,348.02032470703125,597.8733520507812,3
𝛼,8.966400146484375,0,0,348.02032470703125,588.5213623046875,355.0804443359375,597.7030029296875,3
and,9.055620193481445,0,0,355.0804443359375,585.4817504882812,372.2123107910156,597.8733520507812,3
𝛽,8.966400146484375,0,0,372.2123107910156,588.5213623046875,379.1351623535156,597.7030029296875,3
are trainable parameters of the model. MHA is,9.055620193481445,0,0,379.1351623535156,585.4817504882812,558.203369140625,597.8733520507812,3
Multi-Head Attention Layer.,8.966400146484375,0,0,317.9549865722656,596.4407958984375,422.1446533203125,608.8323974609375,3
⊕,8.966400146484375,0,0,422.1446533203125,599.01416015625,430.35760498046875,614.9923095703125,3
denotes cancatenation.,8.966400146484375,0,0,430.35760498046875,596.4407958984375,516.515625,608.8323974609375,3
3.3.2,9.055620193481445,0,0,317.9549865722656,618.3781127929688,334.16119384765625,628.626708984375,3
Causal Attention Computation.,9.055620193481445,0,0,343.1240234375,618.3781127929688,458.7351989746094,628.626708984375,3
The cross-modal features,9.055620193481445,0,0,458.7351989746094,616.3247680664062,558.200439453125,628.7163696289062,3
tention Module (CaaM) [,8.876283645629883,0,0,317.9549865722656,638.2417602539062,407.038330078125,650.6333618164062,3
23,8.966400146484375,0,0,407.0360107421875,638.2417602539062,415.374755859375,650.6333618164062,3
"] block, which implements a dual-phase",8.876283645629883,0,0,415.375,638.2417602539062,558.2000732421875,650.6333618164062,3
M:,8.966400146484375,0,0,317.9549865722656,660.1597900390625,327.5938415527344,672.5513916015625,3
𝑀,8.966400146484375,0,0,397.04998779296875,679.765380859375,404.25897216796875,688.947021484375,3
=,8.966400146484375,0,0,404.25897216796875,679.0032348632812,412.77508544921875,688.9918212890625,3
𝐿𝑁,8.966400146484375,0,0,412.77508544921875,679.765380859375,426.11480712890625,688.947021484375,3
(,8.966400146484375,0,0,426.11480712890625,679.2991333007812,430.80877685546875,695.2772827148438,3
𝐶𝑎𝑎𝑀,8.966400146484375,0,0,430.62896728515625,679.765380859375,452.659423828125,688.947021484375,3
(,8.966400146484375,0,0,453.8209533691406,679.2991333007812,456.8067626953125,695.2772827148438,3
𝑓,8.966400146484375,0,0,457.6129455566406,679.765380859375,460.42840576171875,688.947021484375,3
𝑐𝑚,7.27269983291626,0,0,460.1019592285156,682.441650390625,469.5855407714844,689.888916015625,3
)),8.966400146484375,0,0,470.35595703125,679.2991333007812,476.7759094238281,695.2772827148438,3
",",8.966400146484375,0,0,476.9549560546875,679.765380859375,478.92755126953125,688.947021484375,3
(6),8.966400146484375,0,0,549.2259521484375,677.7507934570312,558.7393188476562,690.1423950195312,3
2025-07-21 01:01. Page 4 of 1–9.,6.973800182342529,0,0,468.0599365234375,711.4574584960938,558.203369140625,721.09521484375,3
Unpublished working draft.,35.9991455078125,0,0,128.95187377929688,215.0328369140625,451.520751953125,537.6016845703125,4
Not for distribution.,35.9991455078125,0,0,198.72470092773438,284.80560302734375,442.840576171875,528.9214477539062,4
"ACM MM, 2025, October 27-31, 2025, Dublin, Ireland",6.973800182342529,0,0,406.70721435546875,61.119380950927734,558.1990356445312,69.2159652709961,4
V,7.352640151977539,1,0,197.204345703125,210.12403869628906,202.10855102539062,220.24862670898438,4
T,7.352640151977539,1,0,197.204345703125,243.54859924316406,202.10855102539062,253.7320098876953,4
F,7.352640151977539,1,0,221.22698974609375,225.38677978515625,225.71945190429688,235.5701904296875,4
R,7.352640151977539,1,0,271.4300537109375,225.19561767578125,276.7386474609375,235.32020568847656,4
S,7.352640151977539,1,0,238.84268188476562,185.74644470214844,242.93075561523438,195.9298553466797,4
S,7.352640151977539,1,0,238.84268188476562,266.6921081542969,242.93075561523438,276.8755187988281,4
S :,5.99399995803833,1,0,202.28591918945312,99.59254455566406,212.10943603515625,107.89423370361328,4
Visual/Textual Confounders,5.99399995803833,0,0,212.12942504882812,99.5385971069336,280.28515625,107.53459167480469,4
X:,5.99399995803833,1,0,202.28591918945312,106.78532409667969,211.61260986328125,115.0870132446289,4
Input,5.99399995803833,0,0,211.64990234375,106.73137664794922,224.4110870361328,114.72737121582031,4
Y:,5.99399995803833,1,0,202.28591918945312,113.99147033691406,211.60659790039062,122.29315948486328,4
Output,5.99399995803833,0,0,211.64990234375,113.9375228881836,228.4091033935547,121.93351745605469,4
V:,5.99399995803833,1,0,202.28591918945312,121.18424987792969,211.61260986328125,129.48594665527344,4
Visual Feature,5.99399995803833,0,0,211.64990234375,121.13030242919922,246.73280334472656,129.1262969970703,4
T:,5.99399995803833,1,0,202.28591918945312,128.37705993652344,211.2889404296875,136.6787567138672,4
Textual Feature,5.99399995803833,0,0,211.25030517578125,128.3231201171875,249.05445861816406,136.31910705566406,4
M:,5.99399995803833,1,0,202.28591918945312,135.5698699951172,211.5286865234375,143.87156677246094,4
Mediator,5.99399995803833,0,0,211.49005126953125,135.51593017578125,233.52999877929688,143.5119171142578,4
R:,5.99399995803833,1,0,202.28591918945312,142.76268005371094,211.60659790039062,151.0643768310547,4
Classification Result,5.99399995803833,0,0,211.64990234375,142.708740234375,261.3881530761719,150.70472717285156,4
F:,5.99399995803833,1,0,202.28591918945312,149.95545959472656,207.97158813476562,158.2571563720703,4
Multi-modal Feature,5.99399995803833,0,0,207.97158813476562,149.90151977539062,260.7248229980469,157.8975067138672,4
R:,5.99399995803833,1,0,202.28591918945312,157.14825439453125,211.60659790039062,165.449951171875,4
Classification Result,5.99399995803833,0,0,211.64990234375,157.0943145751953,261.3881530761719,165.09030151367188,4
M,7.352640151977539,1,0,245.24960327148438,225.38677978515625,252.19049072265625,235.5701904296875,4
V,7.352640151977539,1,0,81.220458984375,210.3771209716797,86.12467193603516,220.501708984375,4
T,7.352640151977539,1,0,81.220458984375,243.78836059570312,86.12467193603516,253.97177124023438,4
F,7.352640151977539,1,0,111.57673645019531,225.64651489257812,116.06919860839844,235.82992553710938,4
R,7.352640151977539,1,0,155.45281982421875,225.45535278320312,160.7614288330078,235.57994079589844,4
S,7.352640151977539,1,0,122.84546661376953,186.00619506835938,126.93353271484375,196.18960571289062,4
S,7.352640151977539,1,0,122.84546661376953,266.9451904296875,126.93353271484375,277.12860107421875,4
X,7.352640151977539,1,0,133.29498291015625,128.0442352294922,138.6035919189453,138.22764587402344,4
Y,7.352640151977539,1,0,180.72085571289062,127.85307312011719,185.62506103515625,137.9776611328125,4
S,7.352640151977539,1,0,156.07220458984375,101.06456756591797,160.1602783203125,111.24797058105469,4
(a),9.350640296936035,1,0,89.72527313232422,157.160400390625,100.66553497314453,170.1110382080078,4
(b),9.350640296936035,1,0,156.58502197265625,156.15475463867188,168.01150512695312,169.1053924560547,4
(c),9.350640296936035,1,0,111.45020294189453,291.4726257324219,121.83563995361328,304.4232482910156,4
(d),9.366623878479004,1,0,223.35153198242188,291.3627014160156,234.79751586914062,304.3354797363281,4
M,7.352640151977539,1,0,156.411865234375,128.0442352294922,163.35275268554688,138.22764587402344,4
X,7.352640151977539,1,0,67.94041442871094,129.12977600097656,73.2490234375,139.3131866455078,4
Y,7.352640151977539,1,0,114.10088348388672,128.76548767089844,119.00509643554688,138.89007568359375,4
S,7.352640151977539,1,0,89.47220611572266,102.40987396240234,93.56027221679688,112.59327697753906,4
3.4,10.909099578857422,0,0,53.79800033569336,454.6691589355469,67.67437744140625,469.3091735839844,4
Front-door Adjustment,10.909099578857422,0,0,78.58348083496094,454.6691589355469,193.65267944335938,469.3091735839844,4
𝐹,8.966400146484375,0,0,151.14500427246094,497.6084289550781,155.24264526367188,506.7900085449219,4
=,8.966400146484375,0,0,155.24264526367188,496.8462829589844,164.1171112060547,506.8348388671875,4
𝑓 𝑣,8.966400146484375,0,0,164.1171112060547,497.6084289550781,175.02711486816406,506.7900085449219,4
⊕,8.966400146484375,0,0,175.02711486816406,497.14215087890625,183.73963928222656,513.1203002929688,4
𝑓 𝑡.,8.966400146484375,0,0,183.73963928222656,497.6084289550781,196.54615783691406,506.7900085449219,4
(7),8.966400146484375,0,0,285.0690002441406,495.6058044433594,294.5823669433594,507.9973449707031,4
Inspired by [,8.876283645629883,0,0,63.76100158691406,510.9098205566406,109.16380310058594,523.3013916015625,4
2,8.966400146484375,0,0,109.16200256347656,510.9098205566406,113.33137512207031,523.3013916015625,4
ADPC is as follows:,8.966400146484375,0,0,53.48400115966797,543.7857666015625,125.69042205810547,556.1773681640625,4
1.,8.966400146484375,0,0,63.76100158691406,555.7401123046875,70.55753326416016,567.7730102539062,4
𝑃,8.966400146484375,0,0,70.55753326416016,557.784423828125,77.13823699951172,566.966064453125,4
(,8.966400146484375,0,0,78.43399810791016,557.3181762695312,81.41980743408203,573.2963256835938,4
𝑅,8.966400146484375,0,0,81.5989990234375,557.784423828125,86.57534790039062,566.966064453125,4
|,8.966400146484375,0,0,86.57534790039062,557.3181762695312,91.62628173828125,573.2963256835938,4
𝑑𝑜,8.966400146484375,0,0,91.62628173828125,557.784423828125,102.697509765625,566.966064453125,4
(,8.966400146484375,0,0,103.81400299072266,557.3181762695312,106.79981231689453,573.2963256835938,4
𝑚,8.966400146484375,0,0,106.59400177001953,557.784423828125,113.61469268798828,566.966064453125,4
)),8.966400146484375,0,0,113.9280014038086,557.3181762695312,120.34793853759766,573.2963256835938,4
Estimation,8.966400146484375,0,0,120.34793853759766,555.7401123046875,167.6368865966797,567.7730102539062,4
𝑃,8.966400146484375,0,0,62.630001068115234,580.4284057617188,67.10423278808594,589.6100463867188,4
(,8.966400146484375,0,0,68.4000015258789,579.962158203125,71.38581085205078,595.9403076171875,4
𝑅,8.966400146484375,0,0,71.56500244140625,580.4284057617188,76.54135131835938,589.6100463867188,4
|,8.966400146484375,0,0,76.54135131835938,579.962158203125,81.59228515625,595.9403076171875,4
𝑑𝑜,8.966400146484375,0,0,81.59228515625,580.4284057617188,92.654541015625,589.6100463867188,4
(,8.966400146484375,0,0,93.7800064086914,579.962158203125,96.76581573486328,595.9403076171875,4
𝑚,8.966400146484375,0,0,96.55900573730469,580.4284057617188,103.57969665527344,589.6100463867188,4
)),8.966400146484375,0,0,103.89400482177734,579.962158203125,110.3139419555664,595.9403076171875,4
=,8.966400146484375,0,0,74.22200012207031,599.05322265625,79.53010559082031,609.0418090820312,4
∑︁,8.966400146484375,0,0,82.0199966430664,584.740478515625,93.8825454711914,624.228515625,4
𝑓,7.27269983291626,0,0,84.86299896240234,612.3375854492188,87.30662536621094,619.7848510742188,4
′,5.479499816894531,0,0,88.97699737548828,611.3601684570312,90.87838745117188,621.1246337890625,4
𝑃,8.966400146484375,0,0,95.24299621582031,599.8153686523438,99.71723175048828,608.9970092773438,4
(,8.966400146484375,0,0,101.01299285888672,599.34912109375,103.9988021850586,615.3272705078125,4
𝑌,8.966400146484375,0,0,103.95399475097656,599.8153686523438,108.90345001220703,608.9970092773438,4
|,8.966400146484375,0,0,108.90345001220703,599.34912109375,114.71127319335938,615.3272705078125,4
𝐹,8.966400146484375,0,0,114.71127319335938,599.8153686523438,121.65863037109375,608.9970092773438,4
=,8.966400146484375,0,0,121.65863037109375,599.05322265625,130.53309631347656,609.0418090820312,4
𝑓,8.966400146484375,0,0,130.53309631347656,599.8153686523438,136.2874298095703,608.9970092773438,4
′,7.27269983291626,0,0,138.19798278808594,597.0654296875,140.7216033935547,610.025390625,4
", 𝑀",8.966400146484375,0,0,140.9869842529297,599.8153686523438,151.6659698486328,608.9970092773438,4
=,8.966400146484375,0,0,151.6659698486328,599.05322265625,160.17909240722656,609.0418090820312,4
𝑚,8.966400146484375,0,0,160.17909240722656,599.8153686523438,169.12567138671875,608.9970092773438,4
),8.966400146484375,0,0,169.43898010253906,599.34912109375,172.42478942871094,615.3272705078125,4
𝑃,8.966400146484375,0,0,172.73898315429688,599.8153686523438,177.2132110595703,608.9970092773438,4
(,8.966400146484375,0,0,178.5089874267578,599.34912109375,181.4947967529297,615.3272705078125,4
𝐹,8.966400146484375,0,0,181.8529815673828,599.8153686523438,185.95062255859375,608.9970092773438,4
=,8.966400146484375,0,0,185.95062255859375,599.05322265625,194.82508850097656,609.0418090820312,4
𝑓,8.966400146484375,0,0,194.82508850097656,599.8153686523438,200.5794219970703,608.9970092773438,4
′,7.27269983291626,0,0,202.48997497558594,597.0654296875,205.0135955810547,610.025390625,4
),8.966400146484375,0,0,205.5479736328125,599.34912109375,208.53378295898438,615.3272705078125,4
≈,8.966400146484375,0,0,74.22196960449219,630.9701538085938,79.92459869384766,646.9483032226562,4
𝑠𝑜𝑓 𝑡𝑚𝑎𝑥,8.966400146484375,0,0,79.92459869384766,631.4364013671875,113.69839477539062,640.6180419921875,4
(,8.966400146484375,0,0,114.9449691772461,630.9701538085938,117.93077850341797,646.9483032226562,4
𝐹𝑀,8.966400146484375,0,0,119.48497009277344,625.3663330078125,131.7779083251953,634.5479736328125,4
𝑇,7.27269983291626,0,0,131.9129638671875,623.4425659179688,136.1165771484375,630.8898315429688,4
√︁,8.966400146484375,0,0,120.90899658203125,625.9934692382812,127.47240447998047,665.4815063476562,4
𝑑,8.966400146484375,0,0,127.02400207519531,639.5313720703125,131.4085693359375,648.7130126953125,4
𝑘,7.27269983291626,0,0,131.43099975585938,642.8265991210938,135.20553588867188,650.2738647460938,4
),8.966400146484375,0,0,138.8939971923828,630.9701538085938,141.8798065185547,646.9483032226562,4
𝐹,8.966400146484375,0,0,142.3280029296875,631.4364013671875,146.42564392089844,640.6180419921875,4
=,8.966400146484375,0,0,74.22200012207031,651.3732299804688,79.53010559082031,661.36181640625,4
𝑀,8.966400146484375,0,0,79.53010559082031,652.1353759765625,89.13998413085938,661.3170166015625,4
𝑑𝑜,7.27269983291626,0,0,88.82099914550781,655.4306030273438,96.58097076416016,662.8778686523438,4
",",8.966400146484375,0,0,97.36299896240234,652.1353759765625,99.33560943603516,661.3170166015625,4
(8),8.966400146484375,0,0,285.07000732421875,614.2677612304688,294.5833740234375,626.6593627929688,4
𝑓 𝑣,8.966400146484375,0,0,54.24700164794922,678.3823852539062,62.21813201904297,687.5640258789062,4
and,9.055620193481445,0,0,62.21813201904297,675.3427734375,79.23332214355469,687.734375,4
𝑓 𝑡,8.966400146484375,0,0,79.23332214355469,678.3823852539062,89.31328582763672,687.5640258789062,4
